course_id,title,platform,provider,level,duration,rating,skills,price
513,Fundamentos de la gestión de proyectos,Coursera,Google,Beginner,35.0,4.9,"['{"" Leadership and Management""', '"" Communication""', '"" Adaptability""', '"" Strategy""', '"" Strategy and Operations""', '"" Organizational Development""', '"" Planning""', '"" Change Management""', '"" Business Communication""}', '"" Project Management""']",0.0
514,"Sequences, Time Series and Prediction",Coursera,DeepLearning.AI,Intermediate,35.0,4.7,"['"" Applied Machine Learning""', '{"" Machine Learning""', '"" Statistical Machine Learning""}', '"" Data Visualization""', '"" Artificial Neural Networks""', '"" Forecasting""', '"" Human Learning""', '"" Tensorflow""', '"" Deep Learning""', '"" Statistical Analysis""']",0.0
515,The Manager's Toolkit: A Practical Guide to Managing People at Work,Coursera,University of London,All Levels,150.0,4.7,"['"" Leadership Development""', '"" Performance Management""', '"" Decision Making""', '{"" Human Resources""', '"" Recruitment""', '"" Conflict Management""', '"" Business Analysis""', '"" Employee Relations""', '"" Organizational Development""', '"" People Development""}', '"" People Analysis""', '"" Leadership and Management""', '"" People Management""', '"" Human Resources Operations""']",0.0
516,Managing Cybersecurity,Coursera,University System of Georgia,Beginner,450.0,4.8,"['"" Security Strategy""', '"" Network Security""', '"" System Security""', '"" Planning""', '"" Computer Security Models""', '"" Leadership and Management""', '"" Systems Design""}', '"" Network Architecture""', '"" Cryptography""', '"" Business Analysis""', '"" Networking Hardware""', '"" Operations Management""', '"" Computer Networking""', '"" Risk Management""', '"" Strategy""', '"" Network Model""', '"" Regulations and Compliance""', '"" Cyberattacks""', '"" Security Software""', '"" Computer Security Incident Management""', '{"" Security Engineering""', '"" Strategy and Operations""', '"" Software Security""']",0.0
517,Python Data Structures,Coursera,University of Michigan,Beginner,150.0,4.9,"['{"" Algorithms""', '"" Python Programming""', '"" Data Structures""', '"" Problem Solving""', '"" Critical Thinking""', '"" Data Management""', '"" Software Engineering""}', '"" Computer Programming Tools""', '"" Computer Programming""', '"" Computational Logic""']",0.0
518,Cybersecurity Operations Fundamentals,Coursera,Cisco Learning and Certifications,Beginner,450.0,4.8,"['{"" Operations Management""}']",0.0
519,Build Basic Generative Adversarial Networks (GANs),Coursera,DeepLearning.AI,Intermediate,35.0,4.7,"['"" Machine Learning""', '"" Python Programming""', '{"" Artificial Neural Networks""', '"" Statistical Programming""', '"" Machine Learning Software""', '"" Deep Learning""}', '"" Machine Learning Algorithms""']",0.0
520,Microsoft Azure Data Fundamentals DP-900 Exam Prep,Coursera,Microsoft,Beginner,450.0,4.7,"['"" Cloud Infrastructure""', '"" Data Visualization""', '"" Big Data""', '"" Leadership and Management""', '"" Database Theory""', '"" Data Warehousing""', '"" Cloud Management""', '"" Microsoft Azure""', '"" Load""', '"" Databases""', '"" Data Analysis""', '"" Data Architecture""', '"" NoSQL""', '"" Database Application""', '"" Database Administration""', '"" SQL""', '"" Cloud Computing""', '"" Extract""', '"" Data Analysis Software""', '"" Data Structures""', '"" Data Visualization Software""', '{"" Data Management""', '"" Transform""', '"" PostgreSQL""}', '"" Cloud Storage""']",0.0
521,Reporting extra-financier et stratégie RSE,Coursera,ESSEC Business School,Beginner,35.0,4.7,"['"" Communication""', '"" Strategy and Operations""', '"" Audit""', '"" Change Management""', '"" Finance""', '"" Leadership and Management""', '"" Regulations and Compliance""}', '{"" Strategy""']",0.0
522,Introduction to DevOps,Coursera,IBM,Beginner,150.0,4.8,"['"" Software Engineering""}', '{"" DevOps""', '"" Continuous Integration""', '"" Continuous Delivery""']",0.0
523,International Marketing & Cross Industry Growth,Coursera,Yonsei University,Beginner,450.0,4.7,"['"" Sales""', '"" Customer Analysis""', '"" Communication""', '"" Market Analysis""', '"" Social Media""', '{"" Marketing""', '"" Product Management""', '"" Product Marketing""', '"" B2B Sales""', '"" Business Development""', '"" Leadership and Management""', '"" Media Strategy & Planning""', '"" Brand Management""', '"" Marketing Design""', '"" Operations Management""', '"" Performance Management""', '"" Strategy""', '"" Marketing Management""', '"" Decision Making""', '"" Customer Relationship Management""', '"" Product Strategy""', '"" Creativity""', '"" Reinforcement Learning""}', '"" Strategy and Operations""']",0.0
524,Computational Thinking for Problem Solving,Coursera,University of Pennsylvania,Beginner,35.0,4.7,"['"" Python Programming""', '"" Computer Programming Tools""}', '"" Theoretical Computer Science""', '"" Problem Solving""', '"" Programming Principles""', '"" Critical Thinking""', '"" Algorithms""', '"" Computer Programming""', '"" Computational Logic""', '{"" Computational Thinking""']",0.0
525,Algebra: Elementary to Advanced,Coursera,Johns Hopkins University,Beginner,450.0,4.8,"['"" Linear Algebra""', '"" Applied Mathematics""', '"" Problem Solving""', '"" Computational Thinking""', '"" Critical Thinking""', '"" Plot (Graphics)""', '"" Mathematics""', '{"" Algebra""', '"" Decision Making""}', '"" Mathematical Theory & Analysis""']",0.0
526,Culture-Driven Team Building,Coursera,University of Pennsylvania,Beginner,450.0,4.6,"['{"" Leadership and Management""', '"" Communication""', '"" Collaboration""', '"" Strategy and Operations""', '"" Conflict Management""', '"" Organizational Development""', '"" Human Learning""}', '"" Business Psychology""', '"" Culture""', '"" Entrepreneurship""', '"" Professional Development""', '"" People Management""', '"" Emotional Intelligence""']",0.0
527,Python Programming Fundamentals,Coursera,Duke University,Beginner,35.0,4.4,"['{"" Algorithms""', '"" Python Programming""}', '"" Problem Solving""', '"" Computer Programming""']",0.0
528,Music Business,Coursera,Berklee,Beginner,450.0,4.8,"['"" Brand Management""', '"" Marketing""', '"" Communication""', '"" Innovation""}', '"" Process Analysis""', '"" Strategy""', '"" Decision Making""', '"" Problem Solving""', '"" Planning""', '"" Business Analysis""', '"" Social Media""', '"" Regulations and Compliance""', '"" Writing""', '{"" Critical Thinking""', '"" Leadership and Management""', '"" Entrepreneurship""', '"" Deep Learning""', '"" Creativity""']",0.0
529,Functional Programming in Scala,Coursera,École Polytechnique Fédérale de Lausanne,Intermediate,450.0,4.7,"['"" Theoretical Computer Science""', '"" Data Structures""', '"" Computational Thinking""', '"" Critical Thinking""', '"" Apache""', '"" Scala Programming""', '"" Big Data""', '"" SQL""}', '"" Algorithms""', '{"" Computer Programming""', '"" Programming Principles""']",0.0
530,Organizational Change and Culture for Adopting Google Cloud,Coursera,Google Cloud,Beginner,450.0,4.7,"['"" Cloud Infrastructure""', '"" Customer Analysis""', '"" Communication""', '"" Organizational Development""', '"" Culture""}', '"" Product Management""', '"" Google Cloud Platform""', '"" Product Development""', '"" Research and Design""', '"" Entrepreneurship""', '"" Leadership and Management""', '"" Innovation""', '"" Collaboration""', '"" Software Engineering Tools""', '"" Business Analysis""', '"" Data Analysis""', '"" Cloud Applications""', '"" Google App Engine""', '"" Kubernetes""', '"" Business Transformation""', '"" Strategy""', '"" Cloud Clients""', '"" Change Management""', '{"" Cloud Computing""', '"" Cloud Platforms""', '"" DevOps""', '"" Business Intelligence""', '"" Strategy and Operations""', '"" Cloud-Based Integration""', '"" Other Cloud Platforms and Tools""', '"" Design and Product""']",0.0
531,Professional Skills for the Workplace,Coursera,"University of California, Davis",Beginner,450.0,4.8,"['{"" Leadership and Management""', '"" Resilience""', '"" Communication""', '"" Emotional Intelligence""', '"" Adaptability""', '"" Collaboration""', '"" Problem Solving""', '"" Strategy and Operations""', '"" Strategy""', '"" Critical Thinking""', '"" Business Psychology""', '"" People Development""', '"" People Analysis""', '"" Entrepreneurship""', '"" Professional Development""', '"" Planning""}']",0.0
532,Fundamentals of Immunology,Coursera,Rice University,Intermediate,450.0,4.7,"['{""(2.1k reviews)""}']",0.0
533,Introduction to Public Relations and the Media,Coursera,University of Colorado Boulder,Beginner,450.0,4.7,"['"" Brand Management""', '"" Marketing""', '"" Public Relations""', '{"" Communication""', '"" Social Media""', '"" Strategy""', '"" Strategy and Operations""', '"" Planning""', '"" Critical Thinking""', '"" Customer Relationship Management""', '"" Journalism""}', '"" Leadership and Management""', '"" Media Strategy & Planning""']",0.0
534,"Information Systems Auditing, Controls and Assurance",Coursera,The Hong Kong University of Science and Technology,Beginner,35.0,4.7,"['"" Strategy and Operations""', '"" Audit""', '"" Change Management""', '"" Risk Management""}', '"" Leadership and Management""', '{"" Security Engineering""']",0.0
535,SAP Professional Fundamentals,Coursera,SAP,Beginner,150.0,4.7,"['{"" Leadership and Management""', '"" Strategy""', '"" Business Transformation""', '"" Strategy and Operations""', '"" Planning""', '"" Business Analysis""', '"" Supply Chain and Logistics""}', '"" Cloud-Based Integration""', '"" Product Management""', '"" Project Management""', '"" Business Process Management""']",0.0
536,"Python Functions, Files, and Dictionaries",Coursera,University of Michigan,Beginner,150.0,4.9,"['{"" Python Programming""', '"" Computer Programming""}']",0.0
537,Finance for Technical Managers,Coursera,University of Colorado Boulder,Beginner,450.0,4.7,"['"" Financial Management""', '"" Financial Analysis""', '"" Accounting""', '"" Financial Accounting""', '"" Cost Accounting""', '"" Strategy and Operations""}', '{"" Finance""', '"" Leadership and Management""', '"" Investment Management""']",0.0
538,Electric Industry Operations and Markets,Coursera,Duke University,Beginner,35.0,4.8,"['"" Market Analysis""', '"" Strategy""', '"" Transportation Operations Management""}', '"" Strategy and Operations""', '"" Supply Chain Systems""', '"" Planning""', '{"" Operations Management""', '"" Operating Systems""', '"" Systems Design""', '"" Operational Analysis""']",0.0
539,"Hotel Management: Distribution, Revenue and Demand Management",Coursera,ESSEC Business School,Beginner,450.0,4.6,"['"" Marketing""', '"" Performance Management""}', '"" Market Analysis""', '"" Strategy""', '"" Strategy and Operations""', '{"" Business Analysis""', '"" Operations Management""', '"" Forecasting""', '"" Leadership and Management""', '"" Media Strategy & Planning""', '"" Business Process Management""']",0.0
540,The Science of Well-Being for Teens,Coursera,Yale University,Beginner,150.0,4.9,"['{""(367 reviews)""}']",0.0
541,Entrepreneurial Finance: Strategy and Innovation,Coursera,Duke University,Intermediate,450.0,4.5,"['"" Financial Analysis""', '"" System Security""', '{"" Finance""', '"" Entrepreneurship""', '"" Investment Management""', '"" Leadership and Management""', '"" Microsoft Excel""}', '"" Innovation""', '"" Financial Management""', '"" Cryptography""', '"" Statistical Programming""', '"" Data Analysis""', '"" Algorithms""', '"" Risk Management""', '"" Statistical Analysis""', '"" Probability & Statistics""', '"" R Programming""', '"" BlockChain""', '"" Statistical Tests""', '"" FinTech""', '"" Entrepreneurial Finance""']",0.0
542,Abnormal Psychology,Coursera,Wesleyan University,Beginner,450.0,4.8,"['{""(433 reviews)""}']",0.0
543,Fundraising and Development,Coursera,"University of California, Davis",Beginner,450.0,4.6,"['"" Marketing""', '"" Communication""', '"" Strategy""', '"" Decision Making""', '"" Strategy and Operations""', '"" Organizational Development""', '"" Taxes""', '{"" Planning""', '"" Business Development""', '"" Prospecting and Qualification""', '"" People Development""', '"" Leadership and Management""', '"" Writing""}']",0.0
544,Finance for Non-Finance Professionals,Coursera,Rice University,Beginner,150.0,4.8,"['"" Financial Management""', '"" Budget Management""}', '"" Financial Analysis""', '"" Business Analysis""', '"" Financial Accounting""', '"" Data Analysis""', '"" Finance""', '"" Investment Management""', '{"" Accounting""']",0.0
545,GPU Programming,Coursera,Johns Hopkins University,Intermediate,450.0,2.8,"['"" Machine Learning""', '"" Artificial Neural Networks""', '"" C++ Programming""', '"" C Programming Language Family""', '"" Linear Algebra""}', '"" Algorithms""', '"" Computer Programming""', '{"" Python Programming""', '"" Data Science""']",0.0
546,Étudier en France: French Intermediate course B1-B2,Coursera,École Polytechnique,Intermediate,150.0,4.8,"['"" Culture""', '{"" Communication""', '"" Writing""}']",0.0
547,Engineering Project Management,Coursera,Rice University,Beginner,450.0,4.7,"['{"" Leadership and Management""', '"" Leadership Development""', '"" Performance Management""', '"" Strategy""', '"" Decision Making""', '"" Strategy and Operations""', '"" Planning""', '"" Critical Thinking""', '"" Organizational Development""', '"" Conflict Management""', '"" Operations Management""', '"" Change Management""', '"" Estimation""}', '"" Risk Management""', '"" People Management""', '"" Project Management""', '"" Business Process Management""']",0.0
548,Robotic Process Automation (RPA),Coursera,UiPath,Beginner,450.0,4.7,"['{"" Computer Programming""', '"" User Experience Design""}']",0.0
549,ESG Risks and Opportunities,Coursera,University of Pennsylvania,Beginner,35.0,4.6,"['"" Strategy""', '"" Business Transformation""', '"" Strategy and Operations""', '"" Business Analysis""', '"" Decision Making""}', '"" Regulations and Compliance""', '"" Investment Management""', '{"" Critical Thinking""', '"" Leadership and Management""', '"" Risk Management""']",0.0
550,Wind Energy,Coursera,Technical University of Denmark (DTU),All Levels,450.0,4.7,"['{""(7.1k reviews)""}']",0.0
551,Natural Language Processing in TensorFlow,Coursera,DeepLearning.AI,Intermediate,35.0,4.6,"['{"" Machine Learning""', '"" Python Programming""', '"" Natural Language Processing""', '"" Artificial Neural Networks""', '"" Machine Learning Software""', '"" Network Model""}', '"" Tensorflow""', '"" Deep Learning""', '"" Computer Programming""', '"" Machine Learning Algorithms""']",0.0
552,Construction Project Management,Coursera,Columbia University,Beginner,150.0,4.8,"['{"" Project Management""', '"" Supply Chain and Logistics""}', '"" Strategy and Operations""', '"" Planning""', '"" Change Management""', '"" Operations Management""', '"" Entrepreneurship""', '"" Leadership and Management""']",0.0
553,Machine Learning Foundations for Product Managers,Coursera,Duke University,Beginner,150.0,4.6,"['"" Regression""', '"" Applied Machine Learning""', '{"" Machine Learning""', '"" Data Science""}', '"" Probability & Statistics""', '"" Data Analysis""', '"" Data Mining""', '"" Deep Learning""', '"" Algorithms""', '"" Machine Learning Algorithms""']",0.0
554,Principles of Sustainable Finance,Coursera,Erasmus University Rotterdam,Intermediate,150.0,4.7,"['"" Financial Management""', '"" Strategy""}', '"" Business Transformation""', '"" Decision Making""', '"" Strategy and Operations""', '"" Financial Analysis""', '"" Critical Thinking""', '{"" Finance""', '"" Leadership and Management""', '"" Risk Management""']",0.0
555,Marketing Analytics,Coursera,University of Virginia,Beginner,150.0,4.7,"['"" Marketing""', '"" Brand Management""', '"" Customer Analysis""', '"" Regression""}', '"" Market Analysis""', '"" Strategy""', '"" Probability & Statistics""', '"" Customer Relationship Management""', '{"" Business Analysis""', '"" Data Analysis""', '"" Digital Marketing""']",0.0
