Course link,Course Code,Category,Sub Category,Name ,Instructure,Topic,Resource Type
https://ocw.mit.edu/courses/12-479-trace-element-geochemistry-spring-2013/,12.479, Graduate,courses,Trace-Element Geochemistry,"Prof. Frederick Frey, ","Science, Chemistry, Earth Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-059-european-thought-and-culture-spring-2008/,21G.059 , Undergraduate,courses,European Thought and Culture,"Prof. Thomas Nolden, ","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-946j-beijing-urban-design-studio-summer-2004/,11.946J , Graduate,courses,Beijing Urban Design Studio,"Prof. Dennis Frenchman, Kenneth Kruckemeyer","Architecture, Economics, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/17-537-politics-and-policy-in-contemporary-japan-spring-2009/,17.537," Undergraduate, Graduate",courses,Politics and Policy in Contemporary Japan,"Prof. Richard J. Samuels, ","Humanities, History, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-105-chinese-v-regular-chinese-cultures-society-fall-2003/,21G.105 , Undergraduate,courses,Chinese V (Regular): Chinese Cultures & Society,"Tong Chen, ","Humanities, Language, Society","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-701-spanish-i-fall-2003/,21G.701 ," Undergraduate, Graduate",courses,Spanish I,"Margarita Ribas Groeger, Solivia Márquez","Humanities, Language, Spanish","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-991-theories-and-methods-in-the-study-of-history-fall-2014/,21H.991 , Graduate,courses,Theories and Methods in the Study of History,"Prof. Anne McCants, ","Humanities, History, Historical Methods","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-012-forms-of-western-narrative-fall-2007/,21L.012 , Undergraduate,courses,Forms of Western Narrative,"Prof. James Buzard, ","Humanities, Literature, Criticism","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-920-a-hands-on-introduction-to-nuclear-magnetic-resonance-january-iap-1997/,22.92, Graduate,courses,A Hands-On Introduction to Nuclear Magnetic Resonance,"Prof. David Cory, ","Science, Physics, Health and Medicine","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-191-ethics-in-your-life-being-thinking-doing-or-not-spring-2015/,24.191, Undergraduate,courses,"Ethics in Your Life: Being, Thinking, Doing (or Not?)","Prof. Sally Haslanger, Brendan de Kenessey","Humanities, Ethics, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-71-optics-spring-2014/,2.71, Undergraduate,courses,Optics,"Nicholas X. Fang, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/2-785j-cell-matrix-mechanics-fall-2014/,2.785J , Graduate,courses,Cell-Matrix Mechanics,"Prof. Myron Spector, Prof. Ioannis Yannas","Engineering, Science, Mechanical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-590-biomedical-engineering-seminar-series-developing-professional-skills-fall-2006/,HST.590 , Graduate,courses,Biomedical Engineering Seminar Series: Developing Professional Skills,"Dr. Mya Poe, ","Humanities, Ethics, Literature","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-003-reading-fiction-imaginary-journeys-fall-2015/,21L.003 , Undergraduate,courses,Reading Fiction: Imaginary Journeys,"Prof. James Buzard, ","Humanities, Literature, Fiction","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-091-basics-of-analysis-with-antineutrinos-from-heat-producing-elements-k-u-th-in-the-earth-january-iap-2010/,12.091, Undergraduate,courses,"Basics of Analysis with Antineutrinos from Heat Producing Elements - K, U, Th in the Earth","Dr. Ila Pillalamarri, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-465-topics-in-statistics-statistical-learning-theory-spring-2007/,18.465, Graduate,courses,Topics in Statistics: Statistical Learning Theory,"Prof. Dmitry Panchenko, ","Engineering, Science, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-02-introduction-to-applied-nuclear-physics-spring-2012/,22.02, Undergraduate,courses,Introduction to Applied Nuclear Physics,"Prof. Paola Cappellaro, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/3-53-electrochemical-processing-of-materials-spring-2001/,3.53, Graduate,courses,Electrochemical Processing of Materials,"Prof. Donald Sadoway, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/5-43-advanced-organic-chemistry-spring-2007/,5.43, Undergraduate,courses,Advanced Organic Chemistry,"Prof. Mohammad Movassaghi, ","Science, Chemistry, Organic Chemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-254-game-theory-with-engineering-applications-spring-2010/,6.254, Graduate,courses,Game Theory with Engineering Applications,"Prof. Asuman Ozdaglar, ","Engineering, Mechanical Engineering, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-435-system-identification-spring-2005/,6.435, Graduate,courses,System Identification,"Prof. Munther Dahleh, ","Engineering, Mathematics, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-040-a-passage-to-india-introduction-to-modern-indian-culture-and-society-spring-2012/,21G.040 , Undergraduate,courses,A Passage to India: Introduction to Modern Indian Culture and Society,"Prof. Sunil H. Sharma, ","Humanities, Literature, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-571-near-surface-geophysical-imaging-fall-2009/,12.571, Graduate,courses,Near-Surface Geophysical Imaging,"Prof. Jie Zhang, ","Engineering, Science, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-805-ethics-and-the-law-on-the-electronic-frontier-fall-2005/,6.805, Undergraduate,courses,Ethics and the Law on the Electronic Frontier,"Prof. Harold Abelson, Prof. Michael M.J. Fischer","Communication, Engineering, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/10-450-process-dynamics-operations-and-control-spring-2006/,10.45, Undergraduate,courses,"Process Dynamics, Operations, and Control","Dr. Barry S. Johnston, ","Engineering, Mechanical Engineering, Chemical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-302j-urban-design-politics-spring-2010/,11.302J , Graduate,courses,Urban Design Politics,"Prof. Lawrence Vale, ","Social Science, Public Administration, Political Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-120-compressible-flow-spring-2003/,16.12, Graduate,courses,Compressible Flow,"Prof. Wesley Harris, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-948-the-politics-of-reconstructing-iraq-spring-2005/,11.948, Graduate,courses,The Politics of Reconstructing Iraq,"Prof. Yosef Jabareen, ","Economics, Social Science, Public Administration","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/16-21-techniques-for-structural-analysis-and-design-spring-2005/,16.21, Undergraduate,courses,Techniques for Structural Analysis and Design,"Prof. Raúl Radovitzky, ","Engineering, Structural Mechanics, Aerospace Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-319-geometric-combinatorics-fall-2005/,18.319, Graduate,courses,Geometric Combinatorics,"Dr. Csaba Toth, ","Engineering, Computer Science, Mathematics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/1-964-design-for-sustainability-fall-2006/,1.964, Graduate,courses,Design for Sustainability,"Dr. Eric Adams, Prof. Jerome Connor","Engineering, Science, Architecture","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-132-the-ancient-world-rome-spring-2017/,21H.132 , Undergraduate,courses,The Ancient World: Rome,"Prof. William Broadhead, ","Humanities, Literature, History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-382-capitalism-in-the-age-of-revolution-fall-2016/,21H.382 , Undergraduate,courses,Capitalism in the Age of Revolution,"Prof. Malick Ghachem, ","Humanities, History, American History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21m-065-introduction-to-musical-composition-spring-2014/,21M.065 , Undergraduate,courses,Introduction to Musical Composition,"Prof. Keeril Makan, ","Music, Fine Arts, Music History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/24-915-linguistic-phonetics-fall-2015/,24.915," Undergraduate, Graduate",courses,Linguistic Phonetics,"Prof. Edward Flemming, ","Humanities, Linguistics, Phonology","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/22-02-introduction-to-applied-nuclear-physics-spring-2012/,22.02, Undergraduate,courses,Introduction to Applied Nuclear Physics,"Prof. Paola Cappellaro, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/3-53-electrochemical-processing-of-materials-spring-2001/,3.53, Graduate,courses,Electrochemical Processing of Materials,"Prof. Donald Sadoway, ","Engineering, Science, Physics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/5-43-advanced-organic-chemistry-spring-2007/,5.43, Undergraduate,courses,Advanced Organic Chemistry,"Prof. Mohammad Movassaghi, ","Science, Chemistry, Organic Chemistry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-254-game-theory-with-engineering-applications-spring-2010/,6.254, Graduate,courses,Game Theory with Engineering Applications,"Prof. Asuman Ozdaglar, ","Engineering, Mechanical Engineering, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-435-system-identification-spring-2005/,6.435, Graduate,courses,System Identification,"Prof. Munther Dahleh, ","Engineering, Mathematics, Systems Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21g-040-a-passage-to-india-introduction-to-modern-indian-culture-and-society-spring-2012/,21G.040 , Undergraduate,courses,A Passage to India: Introduction to Modern Indian Culture and Society,"Prof. Sunil H. Sharma, ","Humanities, Literature, Social Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/12-571-near-surface-geophysical-imaging-fall-2009/,12.571, Graduate,courses,Near-Surface Geophysical Imaging,"Prof. Jie Zhang, ","Engineering, Science, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/6-805-ethics-and-the-law-on-the-electronic-frontier-fall-2005/,6.805, Undergraduate,courses,Ethics and the Law on the Electronic Frontier,"Prof. Harold Abelson, Prof. Michael M.J. Fischer","Communication, Engineering, Computer Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/10-450-process-dynamics-operations-and-control-spring-2006/,10.45, Undergraduate,courses,"Process Dynamics, Operations, and Control","Dr. Barry S. Johnston, ","Engineering, Mechanical Engineering, Chemical Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/11-302j-urban-design-politics-spring-2010/,11.302J , Graduate,courses,Urban Design Politics,"Prof. Lawrence Vale, ","Social Science, Public Administration, Political Science","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21l-455-classical-literature-the-golden-age-of-augustan-rome-fall-2004/,21L.455 , Undergraduate,courses,Classical Literature: The Golden Age of Augustan Rome,"Prof. James Cain, ","Humanities, Literature, History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/14-731-economic-history-spring-2009/,14.731, Graduate,courses,Economic History,"Richard A. Hornbeck, ","Humanities, History, Economics","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/hst-410j-projects-in-microscale-engineering-for-the-life-sciences-spring-2007/,HST.410J , Undergraduate,courses,Projects in Microscale Engineering for the Life Sciences,"Prof. Alexander Aranyosi, Prof. Dennis Freeman","Engineering, Mechanical Engineering, Biological Engineering","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/4-448-analysis-of-historic-structures-fall-2004/,4.448, Graduate,courses,Analysis of Historic Structures,"Prof. John Ochsendorf, ","Engineering, Architecture, Fine Arts","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/18-917-topics-in-algebraic-topology-the-sullivan-conjecture-fall-2007/,18.917, Graduate,courses,Topics in Algebraic Topology: The Sullivan Conjecture,"Prof. Jacob Lurie, ","Mathematics, Algebra and Number Theory, Topology and Geometry","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
https://ocw.mit.edu/courses/21h-102-american-history-since-1865-spring-2018/,21H.102 , Undergraduate,courses,American History Since 1865,"Prof. Caley Horan, ","Humanities, History, American History","Lecture Notes, Instructor Insights , assignment, Multiple Assignment Types"
